module,type,name,res_id,src,value,comments
sale,model,"ir.model.fields,field_description",sale.field_sale_report_price_total,Total,कुल,
sale,model,"ir.ui.view,arch_db",sale.report_configuration_search_view,Total,कुल,
sale,model,"ir.ui.view,arch_db",sale.view_order_line_tree,Total,कुल,
sale,model,"ir.ui.view,arch_db",sale.report_saleorder_document,Total Price,कुल रकम,
sale,model,"ir.ui.view,arch_db",sale.view_order_tree,Total Tax Included,कुल कर समावेश गरिएको छ,
sale,model,"ir.ui.view,arch_db",sale.view_quotation_tree,Total Tax Included,कुल कर समावेश गरिएको छ,
sale,model,"ir.model.fields,field_description",sale.field_product_product_track_service,Track Service,ट्रयाक सेवा,
sale,model,"ir.model.fields,field_description",sale.field_product_template_track_service,Track Service,ट्रयाक सेवा,
sale,code,addons/sale/models/sale.py,500,Uncategorized,असंगठित,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line_price_unit,Unit Price,एकाइ मूल्य,
sale,model,"ir.ui.view,arch_db",sale.report_invoice_layouted,Unit Price,एकाइ मूल्य,
sale,model,"ir.ui.view,arch_db",sale.report_saleorder_document,Unit Price,एकाइ मूल्य,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line_product_uom,Unit of Measure,मापन को एकाइ,
sale,model,"ir.model.fields,field_description",sale.field_sale_report_product_uom,Unit of Measure,मापन को एकाइ,
sale,model,"ir.ui.view,arch_db",sale.view_order_line_tree,Unit of Measure,मापन को एकाइ,
sale,model,"ir.ui.menu,name",sale.menu_product_uom_categ_form_action,Unit of Measure Categories,मापन श्रेणियाँ को एकाइ,
sale,model,"ir.model.fields,field_description",sale.field_sale_config_settings_group_uom,Units of Measure,मापन को units,
sale,model,"ir.ui.menu,name",sale.menu_product_uom_form_action,Units of Measure,मापन को units,
sale,model,"ir.ui.menu,name",sale.next_id_16,Units of Measure,मापन को units,
sale,model,"ir.ui.view,arch_db",sale.view_sales_order_filter,Unread Messages,नपढेका सन्देशहरू,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_amount_untaxed,Untaxed Amount,Untaxed रकम,
sale,model,"ir.model.fields,field_description",sale.field_sale_report_price_subtotal,Untaxed Total,Untaxed कुल,
sale,model,"ir.ui.view,arch_db",sale.sale_order_view_search_inherit_sale,Upselling,Upselling,
sale,selection,"sale.order,invoice_status",0,Upselling Opportunity,Upselling अवसर,
sale,selection,"sale.order.line,invoice_status",0,Upselling Opportunity,Upselling अवसर,
sale,model,"ir.model.fields,field_description",sale.field_sale_config_settings_group_sale_pricelist,Use pricelists to adapt your price per customers,प्रति ग्राहकहरु आफ्नो मूल्य छाँटकाँट गर्न pricelists प्रयोग,
sale,code,addons/sale/static/src/js/tour.js,73,Use the breadcrumbs to <b>go back to preceeding screens</b>.,Use the breadcrumbs to <b>go back to preceeding screens</b>.,openerp-web
sale,code,addons/sale/static/src/js/tour.js,77,"Use this menu to access quotations, sales orders and customers.","Use this menu to access quotations, sales orders and customers.",openerp-web
sale,model,"ir.ui.view,arch_db",sale.report_saleorder_document,VAT:,भ्याट:,
sale,model,"ir.model.fields,field_description",sale.field_sale_report_volume,Volume,मात्रा,
sale,model,"ir.model.fields,field_description",sale.field_sale_config_settings_group_warning_sale,Warning,चेतावनी,
sale,selection,"product.template,sale_line_warn",0,Warning,चेतावनी,
sale,selection,"res.partner,sale_warn",0,Warning,चेतावनी,
sale,code,addons/sale/models/sale.py,904,Warning for %s,Warning for %s,
sale,model,"ir.ui.view,arch_db",sale.res_partner_view_buttons,Warning on the Sales Order,को बिक्री आदेश मा चेतावनी,
sale,model,"ir.ui.view,arch_db",sale.product_template_form_view_sale_order_button,Warning when Selling this Product,यो उत्पादन बेचन गर्दा चेतावनी,
sale,model,"ir.model.fields,field_description",sale.field_sale_advance_payment_inv_advance_payment_method,What do you want to invoice?,What do you want to invoice?,
sale,model,"ir.model.fields,help",sale.field_sale_config_settings_group_product_variant,"Work with product variant allows you to define some variant of the same products
                , an ease the product management in the ecommerce for example","Work with product variant allows you to define some variant of the same products
                , an ease the product management in the ecommerce for example",
sale,code,addons/sale/static/src/js/tour.js,29,"Write the name of your customer to create one on the fly, or select an existing one.","Write the name of your customer to create one on the fly, or select an existing one.",openerp-web
sale,code,addons/sale/static/src/js/sale.js,26,Wrong value entered!,Wrong value entered!,openerp-web
sale,code,addons/sale/models/sale.py,173,You can not delete a sent quotation or a sales order! Try to cancel it before.,You can not delete a sent quotation or a sales order! Try to cancel it before.,
sale,code,addons/sale/models/sale.py,946,"You can not remove a sale order line.
Discard changes and try setting the quantity to 0.","You can not remove a sale order line.
Discard changes and try setting the quantity to 0.",
sale,model,"ir.actions.act_window,help",sale.action_orders_to_invoice,"You can select all orders and invoice them in batch, or check
                every order and invoice them one by one.","You can select all orders and invoice them in batch, or check
                every order and invoice them one by one.",
sale,model,"ir.actions.act_window,help",sale.action_orders_to_invoice,You will find here all orders that are ready to be invoiced.,तपाईं यहाँ चलानी गर्न तयार हुनुहुन्छ भनेर सबै आदेश पाउनुहुनेछ।,
sale,model,"ir.actions.act_window,help",sale.action_quotations_salesteams,"Your next actions should flow efficiently: confirm the Quotation
                to a Sale Order, then create the Invoice and collect the Payment.","Your next actions should flow efficiently: confirm the Quotation
                to a Sale Order, then create the Invoice and collect the Payment.",
sale,model,"ir.actions.act_window,help",sale.action_quotations,"Your next actions should flow efficiently: confirm the Quotation
            to a Sale Order, then create the Invoice and collect the Payment.","Your next actions should flow efficiently: confirm the Quotation
            to a Sale Order, then create the Invoice and collect the Payment.",
sale,model,"ir.actions.act_window,help",sale.act_res_partner_2_sale_order,"Your next actions should flow efficiently: confirm the Quotation to a Sale Order, then create the Invoice and collect the Payment.","Your next actions should flow efficiently: confirm the Quotation to a Sale Order, then create the Invoice and collect the Payment.",
sale,model,"ir.actions.act_window,help",sale.action_orders_salesteams,"Your next actions should flow efficiently: confirm the Quotation to a Sale Order, then create the Invoice and collect the Payment.","Your next actions should flow efficiently: confirm the Quotation to a Sale Order, then create the Invoice and collect the Payment.",
sale,model,"ir.model,name",sale.model_account_config_settings,account.config.settings,account.config.settings,
sale,model,"ir.ui.view,arch_db",sale.view_order_form,days,दिन,
sale,model,"ir.model,name",sale.model_sale_config_settings,sale.config.settings,sale.config.settings,
sale,model,"ir.model,name",sale.model_sale_layout_category,sale.layout_category,sale.layout_category,
sale_stock,model,"ir.ui.view,arch_db",sale_stock.report_delivery_document_inherit_sale_stock,<strong>Customer Reference:</strong>,<strong>Customer Reference:</strong>,
sale_stock,model,"ir.ui.view,arch_db",sale_stock.report_invoice_document_inherit_sale_stock,<strong>Incoterms:</strong>,<strong>Incoterms:</strong>,
sale_stock,model,"ir.ui.view,arch_db",sale_stock.report_saleorder_document_inherit_sale_stock,<strong>Incoterms:</strong>,<strong>Incoterms:</strong>,
sale_stock,model,"ir.ui.menu,name",sale_stock.menu_aftersale,After-Sale,After-Sale,
sale_stock,selection,"sale.config.settings,module_delivery",0,Allow adding shipping costs,लागत ढुवानी थप्न अनुमति,
sale_stock,selection,"sale.config.settings,group_mrp_properties",0,Allow setting manufacturing order properties per order line (advanced),अर्डर लाइन प्रति सेट निर्माण क्रम गुण अनुमति (उन्नत),
sale_stock,selection,"sale.config.settings,module_sale_order_dates",0,Allow to modify the sales order dates to postpone deliveries and procurements,प्रसव र procurements स्थगित गर्न बिक्री अर्डर मिति परिमार्जन गर्न अनुमति,
sale_stock,model,"ir.model.fields,help",sale_stock.field_sale_config_settings_group_mrp_properties,Allows you to tag sales order lines with properties.,गुण संग ट्याग बिक्री आदेश रेखा गर्न अनुमति दिन्छ।,
